ABORT_PENALTY,CC_ALG,COMPILE_ONLY,LATCH,NDEBUG,OUTPUT_TO_FILE,READ_PERC,SYNTHETIC_YCSB,THREAD_CNT,UNSET_NUMA,WARMUP_NO_WAIT,WORKLOAD,ZIPF_THETA,abort_cnt,abort_cnt_long,abort_length,cascading_abort_cnt,cascading_abort_times,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,lock_acquire_cnt,lock_directly_cnt,max_abort_length,run_time,throughput,time_abort,time_cleanup,time_commit,time_copy,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_semaphore_cs,time_ts_alloc,time_wait,txn_cnt,txn_cnt_long,unwarmed_up_commit_latency,unwarmed_up_txn_cnt,user_abort_cnt,wait_cnt,warmed_up_commit_latency,warmed_up_txn_cnt
10000,SILO,false,LH_MCSLOCK,true,true,0.9,false,16,true,false,YCSB,0.3, 6, 0, 0, 0, 0, 40023,0,0,0,0, 40027, 0, 0, 0, 5.97232,399726, 0.000575405, 0.13454, 0, 0, 0, 0, 1.07045, 3.22152, 0.00912868, 0, 0, 0, 0, 0, 0, 0, 149206, 0, 0, 0, 0, 0, 0, 0
10000,SILO,false,LH_MCSLOCK,true,true,0.9,false,16,true,false,YCSB,0.5, 11, 0, 0, 0, 0, 39491,0,0,0,0, 39492, 0, 0, 0, 6.01981,405137, 0.000221736, 0.137025, 0, 0, 0, 0, 1.09594, 3.21045, 0.00969595, 0, 0, 0, 0, 0, 0, 0, 152428, 0, 0, 0, 0, 0, 0, 0
10000,SILO,false,LH_MCSLOCK,true,true,0.9,false,16,true,false,YCSB,0.7, 464, 0, 0, 0, 0, 39474,0,0,0,0, 39627, 0, 0, 0, 5.72472,403773, 0.0219098, 0.143281, 0, 0, 0, 0, 1.07086, 3.10249, 0.036241, 0, 0, 0, 0, 0, 0, 0, 144468, 0, 0, 0, 0, 0, 0, 0
10000,SILO,false,LH_MCSLOCK,true,true,0.9,false,16,true,false,YCSB,0.9, 19368, 0, 0, 0, 0, 33150,0,0,0,0, 38558, 0, 0, 0, 5.78863,415292, 0.807875, 0.14591, 0, 0, 0, 0, 0.792031, 2.07929, 1.04944, 0, 0, 0, 0, 0, 0, 0, 150248, 0, 0, 0, 0, 0, 0, 0
10000,SILO,false,LH_MCSLOCK,true,true,0.9,false,16,true,false,YCSB,0.999, 47127, 0, 0, 0, 0, 31697,0,0,0,0, 43297, 0, 0, 0, 6.40059,370079, 1.70787, 0.153982, 0, 0, 0, 0, 0.45893, 1.14995, 2.55019, 0, 0, 0, 0, 0, 0, 0, 148045, 0, 0, 0, 0, 0, 0, 0
10000,SILO,false,LH_MCSLOCK,true,true,0.9,false,8,true,false,YCSB,0.3, 0, 0, 0, 0, 0, 50634,0,0,0,0, 50634, 0, 0, 0, 2.66962,157994, 0, 0.0453883, 0, 0, 0, 0, 0.554389, 1.53749, 0.00326577, 0, 0, 0, 0, 0, 0, 0, 52723, 0, 0, 0, 0, 0, 0, 0
10000,SILO,false,LH_MCSLOCK,true,true,0.9,false,8,true,false,YCSB,0.5, 2, 0, 0, 0, 0, 47734,0,0,0,0, 47735, 0, 0, 0, 3.5047,167590, 5.4552e-05, 0.0624313, 0, 0, 0, 0, 0.842912, 1.87731, 0.00417154, 0, 0, 0, 0, 0, 0, 0, 73419, 0, 0, 0, 0, 0, 0, 0
10000,SILO,false,LH_MCSLOCK,true,true,0.9,false,8,true,false,YCSB,0.7, 142, 0, 0, 0, 0, 44193,0,0,0,0, 44282, 0, 0, 0, 3.37027,180662, 0.00670242, 0.0591366, 0, 0, 0, 0, 0.995584, 1.60484, 0.0122296, 0, 0, 0, 0, 0, 0, 0, 76110, 0, 0, 0, 0, 0, 0, 0
10000,SILO,false,LH_MCSLOCK,true,true,0.9,false,8,true,false,YCSB,0.9, 5368, 0, 0, 0, 0, 30719,0,0,0,0, 33445, 0, 0, 0, 2.55987,239294, 0.207681, 0.0574112, 0, 0, 0, 0, 0.447709, 1.05777, 0.293592, 0, 0, 0, 0, 0, 0, 0, 76570, 0, 0, 0, 0, 0, 0, 0
10000,SILO,false,LH_MCSLOCK,true,true,0.9,false,8,true,false,YCSB,0.999, 15711, 0, 0, 0, 0, 32490,0,0,0,0, 40686, 0, 0, 0, 3.11941,196799, 0.626202, 0.0656718, 0, 0, 0, 0, 0.490105, 0.785756, 0.843734, 0, 0, 0, 0, 0, 0, 0, 76737, 0, 0, 0, 0, 0, 0, 0
10000,SILO,false,LH_MCSLOCK,true,true,0.9,false,4,true,false,YCSB,0.3, 0, 0, 0, 0, 0, 64149,0,0,0,0, 64149, 0, 0, 0, 2.40144,62354.3, 0, 0.0309884, 0, 0, 0, 0, 0.523015, 1.48505, 0.00226325, 0, 0, 0, 0, 0, 0, 0, 37435, 0, 0, 0, 0, 0, 0, 0
10000,SILO,false,LH_MCSLOCK,true,true,0.9,false,4,true,false,YCSB,0.5, 0, 0, 0, 0, 0, 57626,0,0,0,0, 57626, 0, 0, 0, 2.20059,69412.3, 0, 0.0296063, 0, 0, 0, 0, 0.482312, 1.32423, 0.00224949, 0, 0, 0, 0, 0, 0, 0, 38187, 0, 0, 0, 0, 0, 0, 0
10000,SILO,false,LH_MCSLOCK,true,true,0.9,false,4,true,false,YCSB,0.7, 22, 0, 0, 0, 0, 50789,0,0,0,0, 50821, 0, 0, 0, 1.9538,78708.2, 0.00119668, 0.0285075, 0, 0, 0, 0, 0.432577, 1.14961, 0.00312497, 0, 0, 0, 0, 0, 0, 0, 38445, 0, 0, 0, 0, 0, 0, 0
10000,SILO,false,LH_MCSLOCK,true,true,0.9,false,4,true,false,YCSB,0.9, 1312, 0, 0, 0, 0, 36460,0,0,0,0, 37990, 0, 0, 0, 1.47346,105311, 0.0590376, 0.0284269, 0, 0, 0, 0, 0.304453, 0.748431, 0.0729829, 0, 0, 0, 0, 0, 0, 0, 38793, 0, 0, 0, 0, 0, 0, 0
10000,SILO,false,LH_MCSLOCK,true,true,0.9,false,4,true,false,YCSB,0.999, 3174, 0, 0, 0, 0, 24038,0,0,0,0, 27141, 0, 0, 0, 0.81076,147457, 0.0922866, 0.018278, 0, 0, 0, 0, 0.123311, 0.269906, 0.172913, 0, 0, 0, 0, 0, 0, 0, 29888, 0, 0, 0, 0, 0, 0, 0
10000,SILO,false,LH_MCSLOCK,true,true,0.9,false,2,true,false,YCSB,0.3, 0, 0, 0, 0, 0, 76348,0,0,0,0, 76348, 0, 0, 0, 1.47757,26195.7, 0, 0.0109649, 0, 0, 0, 0, 0.510644, 0.779622, 0.000580678, 0, 0, 0, 0, 0, 0, 0, 19353, 0, 0, 0, 0, 0, 0, 0
10000,SILO,false,LH_MCSLOCK,true,true,0.9,false,2,true,false,YCSB,0.5, 0, 0, 0, 0, 0, 71307,0,0,0,0, 71307, 0, 0, 0, 1.27476,28047.7, 0, 0.00987799, 0, 0, 0, 0, 0.442809, 0.661477, 0.000484647, 0, 0, 0, 0, 0, 0, 0, 17877, 0, 0, 0, 0, 0, 0, 0
10000,SILO,false,LH_MCSLOCK,true,true,0.9,false,2,true,false,YCSB,0.7, 3, 0, 0, 0, 0, 63905,0,0,0,0, 63918, 0, 0, 0, 1.09882,31289.9, 0.000219121, 0.00891336, 0, 0, 0, 0, 0.383924, 0.562255, 0.000606031, 0, 0, 0, 0, 0, 0, 0, 17191, 0, 0, 0, 0, 0, 0, 0
10000,SILO,false,LH_MCSLOCK,true,true,0.9,false,2,true,false,YCSB,0.9, 194, 0, 0, 0, 0, 40712,0,0,0,0, 41371, 0, 0, 0, 0.672497,48345.2, 0.0106673, 0.00823093, 0, 0, 0, 0, 0.178859, 0.358997, 0.0110544, 0, 0, 0, 0, 0, 0, 0, 16256, 0, 0, 0, 0, 0, 0, 0
10000,SILO,false,LH_MCSLOCK,true,true,0.9,false,2,true,false,YCSB,0.999, 629, 0, 0, 0, 0, 34143,0,0,0,0, 36297, 0, 0, 0, 0.545131,55106, 0.0323006, 0.00777431, 0, 0, 0, 0, 0.16827, 0.234706, 0.0345086, 0, 0, 0, 0, 0, 0, 0, 15020, 0, 0, 0, 0, 0, 0, 0
10000,SILO,false,LH_MCSLOCK,true,true,0.9,false,1,true,false,YCSB,0.3, 0, 0, 0, 0, 0, 11135,0,0,0,0, 11135, 0, 0, 0, 0.111352,89805.1, 0, 0.00240044, 0, 0, 0, 0, 0.00255174, 0.0214968, 0.000192942, 0, 0, 0, 0, 0, 0, 0, 10000, 0, 0, 0, 0, 0, 0, 0
10000,SILO,false,LH_MCSLOCK,true,true,0.9,false,1,true,false,YCSB,0.5, 0, 0, 0, 0, 0, 82500,0,0,0,0, 82500, 0, 0, 0, 0.825008,12121.1, 0, 0.00546791, 0, 0, 0, 0, 0.216467, 0.531737, 0.000360686, 0, 0, 0, 0, 0, 0, 0, 10000, 0, 0, 0, 0, 0, 0, 0
10000,SILO,false,LH_MCSLOCK,true,true,0.9,false,1,true,false,YCSB,0.7, 0, 0, 0, 0, 0, 11136,0,0,0,0, 11136, 0, 0, 0, 0.111366,89794, 0, 0.00239894, 0, 0, 0, 0, 0.0103858, 0.0200305, 0.000193631, 0, 0, 0, 0, 0, 0, 0, 10000, 0, 0, 0, 0, 0, 0, 0
10000,SILO,false,LH_MCSLOCK,true,true,0.9,false,1,true,false,YCSB,0.9, 0, 0, 0, 0, 0, 7636,0,0,0,0, 7636, 0, 0, 0, 0.0763605,130958, 0, 0.00238278, 0, 0, 0, 0, 0.00252585, 0.0153004, 0.000191307, 0, 0, 0, 0, 0, 0, 0, 10000, 0, 0, 0, 0, 0, 0, 0
10000,SILO,false,LH_MCSLOCK,true,true,0.9,false,1,true,false,YCSB,0.999, 0, 0, 0, 0, 0, 5935,0,0,0,0, 5935, 0, 0, 0, 0.0593566,168473, 0, 0.00245471, 0, 0, 0, 0, 0.00263701, 0.0125192, 0.00019332, 0, 0, 0, 0, 0, 0, 0, 10000, 0, 0, 0, 0, 0, 0, 0
